Cod judet,Codul SIRUTA,judet,localitatea,rang,judecatorie,tribunal,CA,Populatie
21,86446,Harghita,Cozmeni,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2137
21,84237,Harghita,Danesti,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2326
21,84415,Harghita,Frumoasa,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,3663
21,86479,Harghita,Leliceni,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1975
21,84656,Harghita,Lunca de Jos,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,5306
21,84754,Harghita,Lunca de Sus,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,3467
21,86438,Harghita,Madaras,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2220
21,83320,Harghita,Miercurea Ciuc,municipiu,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,41270
21,85074,Harghita,Mihaileni,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2637
21,83375,Harghita,Pauleni-Ciuc,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1832
21,85289,Harghita,Plaiesii de Jos,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2945
21,86495,Harghita,Racu,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1608
21,86519,Harghita,Santimbru,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2042
21,85626,Harghita,Siculeni,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2847
21,85680,Harghita,Sincraieni,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2647
21,85760,Harghita,Sindominic,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,6340
21,85788,Harghita,Sinmartin,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2362
21,85840,Harghita,Sinsimion,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,3545
21,86453,Harghita,Tomesti,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2641
21,86188,Harghita,Tusnad,comuna,JudecatoriaMIERCUREACIUC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2081
31,132164,Prahova,Baba Ana,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,4254
31,132379,Prahova,Boldesti-Gradistea,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,1907
31,132459,Prahova,Calugareni,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,1270
31,132510,Prahova,Ceptura,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,4908
31,132681,Prahova,Ciorani,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,7031
31,132752,Prahova,Colceag,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,5065
31,133278,Prahova,Fantanele,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,2220
31,133394,Prahova,Fulga,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,3504
31,133688,Prahova,Gura Vadului,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,2344
31,133866,Prahova,Jugureni,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,586
31,131407,Prahova,Mizil,oras,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,15998
31,135146,Prahova,Salciile,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,1900
31,135896,Prahova,Tomsani,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,4526
31,136269,Prahova,Vadu Sapat,comuna,JudecatoriaMIZIL,TribunalulPRAHOVA,CurteadeApelPLOIESTI,1797
4,21007,Bacau,Agas,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,6609
4,21098,Bacau,Ardeoani,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,2392
4,21123,Bacau,Asau,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,7102
4,21196,Bacau,Balcani ,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,7902
4,21338,Bacau,Beresti-Tazlau,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,5712
4,21597,Bacau,Brusturoasa ,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,3439
4,20821,Bacau,Comanesti,oras,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,23066
4,22166,Bacau,Darmanesti,oras,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,14352
4,22718,Bacau,Ghimes-Faget,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,5004
4,23387,Bacau,Magiresti ,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,4450
4,20876,Bacau,Moinesti,municipiu,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,23212
4,23975,Bacau,Palanca ,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,3422
4,24338,Bacau,Parjol ,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,6614
4,24631,Bacau,Poduri,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,8187
4,25291,Bacau,Scorteni,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,3044
4,25488,Bacau,Solont,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,3676
4,25629,Bacau,Strugari ,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,2558
4,26289,Bacau,Zemes,comuna,JudecatoriaMOINESTI,TribunalulBACAU,CurteadeApelBACAU,4913
11,51449,Caras Severin,Berzasca,comuna,JudecatoriaMOLDOVANOUA,TribunalulCARASSEVERIN,CurteadeApelTIMISOARA,2825
11,51840,Caras Severin,Carbunari,comuna,JudecatoriaMOLDOVANOUA,TribunalulCARASSEVERIN,CurteadeApelTIMISOARA,1002
11,52909,Caras Severin,Girnic,comuna,JudecatoriaMOLDOVANOUA,TribunalulCARASSEVERIN,CurteadeApelTIMISOARA,1347
11,51056,Caras Severin,Moldova-Noua,oras,JudecatoriaMOLDOVANOUA,TribunalulCARASSEVERIN,CurteadeApelTIMISOARA,12842
11,53513,Caras Severin,Pojejena,comuna,JudecatoriaMOLDOVANOUA,TribunalulCARASSEVERIN,CurteadeApelTIMISOARA,3017
11,53853,Caras Severin,Sichevita,comuna,JudecatoriaMOLDOVANOUA,TribunalulCARASSEVERIN,CurteadeApelTIMISOARA,2408
11,54109,Caras Severin,Socol,comuna,JudecatoriaMOLDOVANOUA,TribunalulCARASSEVERIN,CurteadeApelTIMISOARA,2022
16,67256,Dambovita,Darmanesti,comuna,JudecatoriaMORENI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,4383
16,67595,Dambovita,Gura Ocnitei,comuna,JudecatoriaMORENI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,7767
38,161525,Dambovita,I.L.Caragiale,comuna,JudecatoriaMORENI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,1230
16,65869,Dambovita,Iedera,comuna,JudecatoriaMORENI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,4040
16,65841,Dambovita,Moreni,municipiu,JudecatoriaMORENI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,19949
16,68324,Dambovita,Ocnita,comuna,JudecatoriaMORENI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,4465
16,69063,Dambovita,Valea Lunga,comuna,JudecatoriaMORENI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,4914
16,69394,Dambovita,Visinesti,comuna,JudecatoriaMORENI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,2021
16,179711,Dambovita,Vladeni,comuna,JudecatoriaMORENI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,3347
20,79077,Gorj,Bolbosi,comuna,JudecatoriaMOTRU,TribunalulGORJ,CurteadeApelCRAIOVA,3303
20,79157,Gorj,Borascu,comuna,JudecatoriaMOTRU,TribunalulGORJ,CurteadeApelCRAIOVA,3542
20,79585,Gorj,Catunele,comuna,JudecatoriaMOTRU,TribunalulGORJ,CurteadeApelCRAIOVA,2634
20,80249,Gorj,Dragotesti,comuna,JudecatoriaMOTRU,TribunalulGORJ,CurteadeApelCRAIOVA,2672
20,80365,Gorj,Glogova,comuna,JudecatoriaMOTRU,TribunalulGORJ,CurteadeApelCRAIOVA,1858
20,80846,Gorj,Matasari,comuna,JudecatoriaMOTRU,TribunalulGORJ,CurteadeApelCRAIOVA,5262
20,78141,Gorj,Motru,municipiu,JudecatoriaMOTRU,TribunalulGORJ,CurteadeApelCRAIOVA,22025
20,81095,Gorj,Pades,comuna,JudecatoriaMOTRU,TribunalulGORJ,CurteadeApelCRAIOVA,4977
20,81656,Gorj,Samarinesti,comuna,JudecatoriaMOTRU,TribunalulGORJ,CurteadeApelCRAIOVA,1832
20,82047,Gorj,Slivilesti,comuna,JudecatoriaMOTRU,TribunalulGORJ,CurteadeApelCRAIOVA,3587
20,82779,Gorj,Vagiulesti,comuna,JudecatoriaMOTRU,TribunalulGORJ,CurteadeApelCRAIOVA,2726
6,33177,Bistrita-Nasaud,Cosbuc,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,1955
6,33202,Bistrita-Nasaud,Dumitra,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,4968
6,33248,Bistrita-Nasaud,Feldru,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,7609
6,33337,Bistrita-Nasaud,Ilva Mare,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,2479
6,33364,Bistrita-Nasaud,Ilva Mica,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,3353
6,33514,Bistrita-Nasaud,Lesu,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,2902
6,33603,Bistrita-Nasaud,Lunca Ilvei,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,3166
6,33729,Bistrita-Nasaud,Magura Ilvei,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,2043
6,33621,Bistrita-Nasaud,Maieru,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,7838
6,32544,Bistrita-Nasaud,Nasaud,oras,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,11013
6,33989,Bistrita-Nasaud,Nimigea,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,5274
6,34155,Bistrita-Nasaud,Parva,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,2643
6,179720,Bistrita-Nasaud,Poiana Ilvei,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,1575
6,34262,Bistrita-Nasaud,Rebra,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,2993
6,34280,Bistrita-Nasaud,Rebrisoara,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,4851
6,34333,Bistrita-Nasaud,Rodna,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,6329
6,34360,Bistrita-Nasaud,Romuli,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,1741
6,179944,Bistrita-Nasaud,Runcu Salvei,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,1354
6,34397,Bistrita-Nasaud,Salva,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,2853
6,32599,Bistrita-Nasaud,Sangeorz-Bai,oras,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,11044
6,34618,Bistrita-Nasaud,Sant,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,3482
6,35054,Bistrita-Nasaud,Telciu,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,6007
6,35429,Bistrita-Nasaud,Zagra,comuna,JudecatoriaNASAUD,TribunalulBISTRITANASAUD,CurteadeApelCLUJ,3563
32,136919,Satu Mare,Batarci,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,3706
32,137069,Satu Mare,Bixad,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,7230
32,137229,Satu Mare,Calinesti-Oas,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,4811
32,137274,Satu Mare,Camarzana,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,2425
32,137407,Satu Mare,Certeze,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,5383
32,137746,Satu Mare,Gherta Mica,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,3473
32,136599,Satu Mare,Negresti-Oas,oras,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,14955
32,138351,Satu Mare,Orasu Nou,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,3784
32,138404,Satu Mare,Racsa,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,2813
32,139009,Satu Mare,Tarna Mare,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,3784
32,139143,Satu Mare,Tarsolt,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,2849
32,139170,Satu Mare,Turt,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,7653
32,139330,Satu Mare,Vama,comuna,JudecatoriaNEGRESTIOAS,TribunalulSATUMARE,CurteadeApelORADEA,3853
20,78542,Gorj,Alimpesti,comuna,JudecatoriaNOVACI,TribunalulGORJ,CurteadeApelCRAIOVA,2098
20,78711,Gorj,Baia de Fier,comuna,JudecatoriaNOVACI,TribunalulGORJ,CurteadeApelCRAIOVA,4190
20,78873,Gorj,Bengesti-Ciocadia,comuna,JudecatoriaNOVACI,TribunalulGORJ,CurteadeApelCRAIOVA,3235
20,79362,Gorj,Bumbesti-Pitic,comuna,JudecatoriaNOVACI,TribunalulGORJ,CurteadeApelCRAIOVA,2276
20,79834,Gorj,Crasna,comuna,JudecatoriaNOVACI,TribunalulGORJ,CurteadeApelCRAIOVA,5085
20,78258,Gorj,Novaci,oras,JudecatoriaNOVACI,TribunalulGORJ,CurteadeApelCRAIOVA,5929
20,81380,Gorj,Polovragi,comuna,JudecatoriaNOVACI,TribunalulGORJ,CurteadeApelCRAIOVA,2904
20,81497,Gorj,Rosia de Amaradia,comuna,JudecatoriaNOVACI,TribunalulGORJ,CurteadeApelCRAIOVA,3246
20,81754,Gorj,Sacelu,comuna,JudecatoriaNOVACI,TribunalulGORJ,CurteadeApelCRAIOVA,1617
21,83785,Harghita,Atid,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2843
21,83847,Harghita,Avramesti,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2601
21,83151,Harghita,Bradesti,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1841
21,83963,Harghita,Capalnita,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2043
21,84175,Harghita,Corund,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,6361
21,83525,Harghita,Cristuru Secuiesc,oras,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,10294
21,84264,Harghita,Dealu,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,3996
21,84380,Harghita,Dirjiu,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1061
21,83197,Harghita,Feliceni,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,3365
21,84629,Harghita,Lueta,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,3577
21,84825,Harghita,Lupeni,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,4515
21,84923,Harghita,Martinis,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,3136
21,85056,Harghita,Meresti,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1327
21,85127,Harghita,Mugeni,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,3750
21,85243,Harghita,Ocland,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1263
21,83133,Harghita,Odorheiu Secuiesc,municipiu,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,36504
21,86487,Harghita,Porumbeni,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1829
21,85341,Harghita,Praid,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,6655
21,85467,Harghita,Sacel,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1263
21,86501,Harghita,Satu Mare,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1961
21,85582,Harghita,Secuieni,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,2807
21,85984,Harghita,Simonesti,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,3859
21,86222,Harghita,Ulies,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1270
21,86311,Harghita,Varsag,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,1541
21,83749,Harghita,Vlahita,oras,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,7099
21,86366,Harghita,Zetea,comuna,JudecatoriaODORHEIULSECUIESC,TribunalulHARGHITA,CurteadeApelTARGUMURES,5822
12,101458,Calarasi,Budesti,oras,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,7152
12,101724,Calarasi,Cascioarele,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,1841
12,101804,Calarasi,Chirnogi,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,7811
12,101822,Calarasi,Chiselet,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,3462
12,180055,Calarasi,Crivat,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,2237
12,102419,Calarasi,Curcani,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,5338
12,102945,Calarasi,Frumusani,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,4655
12,103014,Calarasi,Fundeni,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,4787
12,179962,Calarasi,Galbinasi,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,3525
12,104083,Calarasi,Luica,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,2054
12,104181,Calarasi,Manastirea,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,5718
12,100638,Calarasi,Mitreni,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,4133
12,104323,Calarasi,Nana,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,2437
12,100610,Calarasi,Oltenita,municipiu,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,26858
12,104635,Calarasi,Plataresti,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,3560
12,104751,Calarasi,Radovanu,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,4364
12,105222,Calarasi,Sohatu,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,2953
12,105384,Calarasi,Soldanu,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,3307
12,105259,Calarasi,Spantov,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,4658
12,105605,Calarasi,Ulmeni,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,5106
12,105829,Calarasi,Vasilati,comuna,JudecatoriaOLTENITA,TribunalulCALARASI,CurteadeApelBUCURESTI,4271
4,21454,Bacau,Barsanesti,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,4963
4,21418,Bacau,Berzunti,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,5354
4,21560,Bacau,Bogdanesti,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,2764
4,26338,Bacau,Buciumi,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,3448
4,21757,Bacau,Caiuti,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,5405
4,21720,Bacau,Casin,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,4347
4,22059,Bacau,Cotofanesti,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,3450
4,22380,Bacau,Dofteana,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,11307
4,20607,Bacau,Gura Vaii,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,5461
4,22898,Bacau,Helegiu,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,7011
4,23289,Bacau,Livezi,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,5315
4,23449,Bacau,Manastirea Casin,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,5554
4,23797,Bacau,Oituz,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,9429
4,20563,Bacau,Onesti,municipiu,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,48310
4,24276,Bacau,Pargaresti,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,4756
4,25148,Bacau,Sanduleni,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,4490
4,20910,Bacau,Slanic-Moldova,oras,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,4869
4,20670,Bacau,Stefan cel Mare,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,4960
4,20965,Bacau,targu Ocna,oras,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,12806
4,25825,Bacau,Targu Trotus,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,5653
4,26029,Bacau,Urechesti,comuna,JudecatoriaONESTI,TribunalulBACAU,CurteadeApelBACAU,3854
5,27436,Bihor,Biharia,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,4106
5,27631,Bihor,Bors,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,3915
5,28415,Bihor,Cetariu,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,2210
5,28610,Bihor,Ciuhoi,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,2233
5,28816,Bihor,Copacel,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,2179
5,29092,Bihor,Diosig,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,6959
5,29341,Bihor,Dragesti,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,2548
5,29467,Bihor,Girisu de Cris,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,3636
5,29519,Bihor,Hidiselu de Sus,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,3197
5,29662,Bihor,Husasau de Tinca,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,2335
5,29724,Bihor,Ineu,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,4483
5,29813,Bihor,Lazareni,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,3084
5,30149,Bihor,Nojorid,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,4928
5,26564,Bihor,Oradea,municipiu,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,204389
5,30274,Bihor,Osorhei,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,6612
5,32161,Bihor,Paleu,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,2187
5,32187,Bihor,Rosiori,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,3126
5,30871,Bihor,Sacadat,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,1775
5,31011,Bihor,Salard,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,4380
5,26582,Bihor,Sanmartin,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,9703
5,32179,Bihor,Sannicolau Roman,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,2164
5,26653,Bihor,Santandrei,comuna,JudecatoriaORADEA,TribunalulBIHOR,CurteadeApelORADEA,4701
